source,target,weight
220072,4102414,165
220072,4152416,161
220072,4728372,139
220072,5066340,116
220072,5435544,18
220072,5909740,148
220072,6013145,141
220072,6120703,153
220072,6471245,134
220072,7258903,186
220072,7386595,141
220072,7464607,170
220072,7641508,120
220072,7866383,127
220072,8928644,131
220072,9158973,63
220072,9405579,121
220072,9835023,175
220072,10518385,114
220072,11210076,154
220072,11324974,157
220072,11335169,145
220072,12789838,166
220072,13111268,167
220072,14189070,142
220072,15614267,166
220072,15632406,156
220072,15664822,169
220072,17148957,101
220072,19527481,176
220072,20035220,129
220072,20119828,131
220072,20847375,121
220072,20860636,126
220072,23110383,150
220072,23759726,149
220072,25153016,148
220072,27113401,103
220072,27578194,131
220072,28571706,139
220072,29074901,142
220072,30657250,128
220072,32114010,184
220072,33979139,109
220072,40717912,91
220072,41323999,125
220072,47795185,161
220072,56654439,114
220072,59399511,163
220072,66098142,64
220072,67284155,113
220072,73907780,157
220072,76747292,155
220072,93396188,156
220072,94204359,184
220072,103384147,166
220072,109507068,143
220072,110305573,143
220072,134534343,149
220072,136560781,140
220072,154584279,130
220072,156115845,167
220072,157578352,108
220072,164551955,176
220072,167995034,134
220072,177563280,117
220072,181121949,178
220072,181724659,189
220072,183084981,93
220072,185891476,150
220072,199794851,160
220072,202747756,167
220072,205857661,177
220072,209348535,162
220072,219448811,143
220072,222278960,145
220072,222950502,137
220072,233282882,151
220072,241301215,139
220072,241321211,121
220072,245599307,120
220072,246988548,170
220072,261003597,187
220072,274079088,93
220072,286433067,120
220072,301854925,33
220072,308028190,26
220072,339565988,182
220072,344658318,164
220072,349990659,112
220072,407918877,132
220072,431575801,146
220072,438000573,65
220072,516871748,176
241044,276308,158
241044,278301,170
241044,307685,157
241044,341135,137
241044,385125,88
241044,451958,126
241044,490434,121
241044,515201,120
241044,666436,138
241044,780960,91
241044,807635,131
241044,848668,96
241044,880518,131
241044,895583,117
241044,902967,150
241044,939604,74
241044,1247733,155
241044,1355949,118
241044,1657984,17
241044,1704386,81
241044,1747883,126
241044,1929132,167
241044,1974229,132
241044,2245876,124
241044,2347118,137
241044,2447361,149
241044,2720714,143
241044,2758712,103
241044,2946860,63
241044,2972115,43
241044,3067018,68
241044,3069619,59
241044,3125825,65
241044,3170996,74
241044,3445658,47
241044,3482626,53
241044,3508411,49
241044,3551884,37
241044,3566164,49
241044,3914635,54
241044,3935619,33
241044,3940488,52
241044,4152416,71
241044,4728372,44
241044,5066340,51
241044,5435544,70
241044,5628750,47
241044,5696965,41
241044,5909740,27
241044,6013145,60
241044,6120703,72
241044,6471245,31
241044,6759373,53
241044,7258903,70
241044,7386595,53
241044,7464607,40
241044,8358725,56
241044,8928644,29
241044,9158973,3
241044,9405579,10
241044,9641698,56
241044,9835023,56
241044,10518385,36
241044,11210076,41
241044,11324974,59
241044,11335169,66
241044,13016094,62
241044,14189070,39
241044,15632406,69
241044,15664822,23
241044,17048914,39
241044,17148957,24
241044,19527481,24
241044,23110383,48
241044,25153016,18
241044,27578194,51
241044,28461301,52
241044,29152006,63
241044,30657250,44
241044,32015730,25
241044,33979139,27
241044,40717912,59
241044,41323999,32
241044,57453426,51
241044,67284155,38
241044,76747292,69
241044,88446514,58
241044,88483927,33
241044,93396188,46
241044,94204359,25
241044,125151268,45
241044,134011850,40
241044,134534343,56
241044,136560781,66
241044,152791599,60
241044,154584279,19
241044,156115845,31
241044,157578352,59
241044,163083474,57
241044,164753298,33
241044,167995034,53
241044,177563280,57
241044,181724659,70
241044,199794851,56
241044,202747756,59
241044,204001488,75
241044,222278960,81
241044,222950502,79
241044,229557458,13
241044,233282882,28
241044,241321211,47
241044,245599307,83
241044,273053830,50
241044,274079088,51
241044,287396980,48
241044,301854925,53
241044,339565988,35
241044,366519958,92
241044,368301777,32
241044,466568013,13
250674,276308,34
250674,307685,84
250674,490434,52
250674,550393,46
250674,654310,49
250674,666436,67
250674,780960,35
250674,807635,62
250674,848668,61
250674,880518,85
250674,895583,69
250674,902967,59
250674,939604,87
250674,1355949,61
250674,1554549,46
250674,1747883,61
250674,1929132,81
250674,2347118,34
250674,2720714,35
250674,2739036,60
250674,2758712,64
250674,2972115,47
250674,3067018,57
250674,3445658,60
250674,3482626,57
250674,3508411,13
250674,3566164,19
250674,3914635,25
250674,3935619,54
250674,4102414,64
250674,5315496,68
250674,5435544,55
250674,5909740,73
250674,6013145,15
250674,6120703,85
250674,6124562,73
250674,6368853,46
250674,6759373,38
250674,7464607,72
250674,7866383,52
250674,8057165,45
250674,8928644,30
250674,9835023,58
250674,10518385,56
250674,11324974,64
250674,12916467,79
250674,13016094,38
250674,13111268,53
250674,15664822,17
250674,16543435,61
250674,17148957,78
250674,17381839,27
250674,19295034,68
250674,20035220,57
250674,20428488,48
250674,22340296,54
250674,22471951,78
250674,23110383,34
250674,23475292,26
250674,23759726,62
250674,25153016,18
250674,26612772,67
250674,27113401,38
250674,28571706,62
250674,30657250,44
250674,32114010,38
250674,34485997,65
250674,40717912,45
250674,41323999,54
250674,47795185,35
250674,53514759,22
250674,56654439,65
250674,59399511,19
250674,63677967,53
250674,66098142,59
250674,72608525,51
250674,74690457,10
250674,83874759,10
250674,84045725,26
250674,88547166,100
250674,93396188,116
250674,94204359,164
250674,105046520,63
250674,107661810,145
250674,134534343,170
250674,135551694,73
250674,136256485,174
250674,136560781,108
250674,152255428,155
250674,154584279,188
250674,154910442,127
250674,156115845,128
250674,164753298,155
250674,167995034,93
250674,170339422,135
250674,171547707,135
250674,177563280,33
250674,181121949,131
250674,199794851,151
250674,204001488,195
250674,209348535,97
250674,210709821,108
250674,215931390,140
250674,219448811,129
250674,222278960,88
250674,222950502,168
250674,228150777,134
250674,233282882,134
250674,241301215,113
250674,241321211,118
250674,246988548,102
250674,248700159,52
250674,262108465,66
250674,263111386,161
250674,273053830,140
250674,278182618,93
250674,286433067,76
250674,295306927,180
250674,306061823,91
250674,339565988,112
250674,344658318,120
250674,349990659,196
250674,366519958,137
250674,382789775,111
250674,390074676,63
250674,396295051,154
250674,400164598,15
250674,413161603,79
250674,431575801,13
250674,438000573,132
250674,452795819,78
250674,466568013,173
250674,468886660,45
250674,470593215,57
250674,487887760,165
250674,516054732,124
250674,516871748,153
276308,307685,135
276308,341135,95
276308,385125,117
276308,451958,92
276308,490434,136
276308,550393,45
276308,654310,112
276308,666436,106
276308,780960,126
276308,807635,130
276308,848668,137
276308,880518,50
276308,895583,173
276308,939604,94
276308,1025204,166
276308,1247733,128
276308,1554549,145
276308,1792593,115
276308,1929132,191
276308,1974229,91
276308,2447361,89
276308,2612212,84
276308,2720714,185
276308,2739036,111
276308,2758712,144
276308,2972115,143
276308,3125825,79
276308,3402139,87
276308,3482626,154
276308,3566164,146
276308,3914635,88
276308,4102414,129
276308,4728372,97
276308,5435544,122
276308,6120703,149
276308,6124562,175
276308,6471245,133
276308,6537374,11
276308,7866383,132
276308,8057165,173
276308,8358725,136
276308,8928644,131
276308,9158973,141
276308,9405579,124
276308,9835023,106
276308,10518385,190
276308,11324974,99
276308,13016094,155
276308,14189070,63
276308,15664822,136
276308,16543435,81
276308,17048914,134
276308,17148957,141
276308,19295034,150
276308,19527481,79
276308,20035220,125
276308,20860636,149
276308,22340296,59
276308,22471951,34
276308,23110383,148
276308,23475292,141
276308,26612772,117
276308,27113401,112
276308,27578194,180
276308,30657250,166
276308,32015730,78
276308,32114010,109
276308,34485997,147
276308,39850798,172
276308,40717912,90
276308,41323999,162
276308,47795185,133
276308,53514759,53
276308,56029223,86
276308,56654439,43
276308,57453426,100
276308,63677967,109
276308,72608525,86
276308,76747292,34
276308,83874759,154
276308,84045725,119
276308,93396188,123
276308,94204359,150
276308,105046520,2
276308,110305573,114
276308,134011850,81
276308,134534343,131
276308,136256485,106
276308,136560781,87
276308,151963102,166
276308,152255428,71
276308,152791599,80
276308,154584279,151
276308,154910442,37
276308,156115845,165
276308,162562150,40
276308,164551955,127
276308,164753298,83
276308,167995034,97
276308,170339422,133
276308,171547707,141
276308,177563280,104
276308,181121949,179
276308,181724659,155
276308,185891476,12
276308,199794851,130
276308,202747756,17
276308,203243996,114
276308,209348535,50
276308,210709821,147
276308,215931390,132
276308,222278960,100
276308,228150777,167
276308,231899366,162
276308,233282882,180
276308,241321211,114
276308,245599307,159
276308,246988548,31
276308,254536417,71
276308,258417559,60
276308,262108465,147
276308,263111386,162
276308,271272137,146
276308,274079088,144
276308,286433067,128
276308,287396980,80
276308,295306927,161
276308,301002857,172
276308,305774560,104
276308,306061823,179
276308,339565988,138
276308,344658318,112
276308,349990659,113
276308,366519958,106
276308,382789775,64
276308,386555096,168
276308,390254162,134
276308,396295051,150
276308,400164598,105
276308,413161603,25
276308,431575801,87
276308,435726191,98
276308,438000573,145
276308,441070005,122
276308,442292269,99
276308,452795819,10
276308,461957170,10
276308,465989340,2
276308,466568013,4
276308,467603452,7
276308,468886660,9
276308,469498778,2
276308,470593215,8
276308,487887760,3
276308,516871748,6
278301,307685,9
278301,358387,10
278301,385125,7
278301,451958,8
278301,490434,11
278301,515201,79
278301,666436,93
278301,807635,84
278301,880518,94
278301,895583,49
278301,939604,102
278301,1025204,62
278301,1162306,94
278301,1554549,106
278301,1657984,74
278301,1747883,81
278301,1974229,33
278301,2347118,86
278301,2550295,19
278301,2612212,54
278301,2720714,83
278301,3069619,19
278301,3445658,113
278301,3508411,62
278301,3566164,71
278301,4728372,87
278301,5628750,99
278301,5909740,44
278301,6013145,101
278301,6120703,81
278301,6209055,104
278301,6471245,54
278301,7386595,71
278301,7641508,70
278301,8358725,108
278301,9149262,89
278301,9158973,83
278301,9405579,100
278301,9835023,36
278301,11210076,44
278301,11335169,99
278301,12164669,82
278301,13016094,78
278301,13111268,75
278301,14572907,63
278301,15632406,82
278301,16543435,92
278301,17148957,32
278301,19527481,98
278301,20035220,86
278301,20847375,109
278301,23110383,35
278301,25153016,105
278301,27578194,40
278301,29152006,84
278301,30657250,88
278301,32015730,54
278301,32114010,49
278301,33979139,65
278301,34485997,73
278301,35105028,76
278301,40717912,90
278301,56253945,100
278301,57453426,52
278301,58277206,100
278301,67284155,90
278301,72608525,73
278301,73907780,106
278301,74690457,89
278301,88483927,82
278301,94204359,81
278301,109507068,34
278301,110305573,90
278301,135375343,52
278301,152791599,72
278301,154584279,89
278301,171547707,86
278301,181121949,88
278301,219448811,94
278301,233282882,84
278301,241321211,102
278301,261003597,37
278301,273053830,52
278301,274079088,35
278301,276330574,64
278301,286433067,96
278301,301002857,99
278301,316561081,60
278301,339565988,90
278301,349990659,98
278301,390394442,50
278301,402447845,83
278301,431575801,57
278301,487887760,77
278301,513576494,101
307685,341135,90
307685,385125,68
307685,451958,97
307685,490434,102
307685,515201,71
307685,550393,58
307685,578995,87
307685,654310,83
307685,666436,94
307685,780960,70
307685,807635,94
307685,848668,57
307685,880518,71
307685,895583,75
307685,902967,84
307685,939604,61
307685,1025204,68
307685,1162306,54
307685,1493725,72
307685,1554549,62
307685,1747883,134
307685,1929132,121
307685,1974229,142
307685,2245876,83
307685,2347118,122
307685,2720714,142
307685,2739036,115
307685,2758712,109
307685,2946860,34
307685,2972115,16
307685,3069619,73
307685,3125825,111
307685,3170996,109
307685,3402139,106
307685,3445658,144
307685,3551884,86
307685,3566164,111
307685,3914635,82
307685,5435544,95
307685,5818622,113
307685,5909740,115
307685,6013145,90
307685,6124562,101
307685,6368853,44
307685,6471245,121
307685,6759373,108
307685,7258903,130
307685,7386595,79
307685,7464607,95
307685,7641508,142
307685,7866383,113
307685,8057165,136
307685,8358725,29
307685,8928644,116
307685,9158973,104
307685,9269323,116
307685,9405579,109
307685,9835023,10
307685,9892983,119
307685,10309746,98
307685,10430931,92
307685,10518385,106
307685,10679171,106
307685,11324974,131
307685,11335169,84
307685,12916467,98
307685,13016094,134
307685,13111268,39
307685,13248405,90
307685,14189070,132
307685,15218860,34
307685,15614267,88
307685,15664822,125
307685,16543435,107
307685,17148957,45
307685,17381839,130
307685,19295034,101
307685,19527481,102
307685,20035220,104
307685,20847375,93
307685,20860636,135
307685,21232215,98
307685,22471951,119
307685,23110383,112
307685,23475292,36
307685,23759726,98
307685,25153016,100
307685,26612772,114
307685,27113401,135
307685,27578194,122
307685,29152006,62
307685,32015730,112
307685,32036337,114
307685,33979139,115
307685,34485997,54
307685,39850798,107
307685,40717912,125
307685,41323999,23
307685,53514759,97
307685,56654439,109
307685,59399511,113
307685,63677967,123
307685,66098142,98
307685,67284155,117
307685,72608525,120
307685,74690457,125
307685,76747292,69
307685,83874759,97
307685,84045725,103
307685,88547166,112
307685,93396188,135
307685,103384147,74
307685,105046520,100
307685,107661810,123
307685,109507068,102
307685,110305573,76
307685,134011850,41
307685,134534343,114
307685,136256485,112
307685,136560781,112
307685,151963102,132
307685,152255428,119
307685,152791599,110
307685,154584279,122
307685,154910442,113
307685,156115845,92
307685,163083474,127
307685,164551955,91
307685,164753298,131
307685,167995034,135
307685,171547707,98
307685,177563280,45
307685,181121949,91
307685,181724659,120
307685,185891476,126
307685,199794851,116
307685,202747756,115
307685,203243996,102
307685,204001488,93
307685,205857661,89
307685,209348535,126
307685,210709821,138
307685,215931390,70
307685,219448811,112
307685,222278960,98
307685,222950502,83
307685,228150777,124
307685,233282882,111
